,paircolors,pairshapes,pairstripes,item1name,item1features,item2name,item2feature,colormatch,shapematch,stripematch,colshstr_match,mybinary,totalmatch
465,"('green', 'blue')","('circle', 'square')","('diagonal', 'diagonal')",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",6,"{'color': 'blue', 'shape': 'square', 'stripes': 'diagonal'}",0,0,1,001,1,1
466,"('green', 'blue')","('circle', 'circle')","('diagonal', 'horizontal')",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",7,"{'color': 'blue', 'shape': 'circle', 'stripes': 'horizontal'}",0,1,0,010,10,1
467,"('green', 'blue')","('circle', 'circle')","('diagonal', 'vertical')",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",8,"{'color': 'blue', 'shape': 'circle', 'stripes': 'vertical'}",0,1,0,010,10,1
468,"('green', 'blue')","('circle', 'circle')","('diagonal', 'diagonal')",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",9,"{'color': 'blue', 'shape': 'circle', 'stripes': 'diagonal'}",0,1,1,011,11,2
469,"('green', 'green')","('circle', 'triangle')","('diagonal', 'horizontal')",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",10,"{'color': 'green', 'shape': 'triangle', 'stripes': 'horizontal'}",1,0,0,100,100,1
470,"('green', 'green')","('circle', 'triangle')","('diagonal', 'vertical')",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",11,"{'color': 'green', 'shape': 'triangle', 'stripes': 'vertical'}",1,0,0,100,100,1
471,"('green', 'green')","('circle', 'triangle')","('diagonal', 'diagonal')",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",12,"{'color': 'green', 'shape': 'triangle', 'stripes': 'diagonal'}",1,0,1,101,101,2
472,"('green', 'green')","('circle', 'square')","('diagonal', 'horizontal')",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",13,"{'color': 'green', 'shape': 'square', 'stripes': 'horizontal'}",1,0,0,100,100,1
473,"('green', 'green')","('circle', 'square')","('diagonal', 'vertical')",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",1,0,0,100,100,1
474,"('green', 'green')","('circle', 'square')","('diagonal', 'diagonal')",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",1,0,1,101,101,2
475,"('green', 'green')","('circle', 'circle')","('diagonal', 'horizontal')",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",1,1,0,110,110,2
476,"('green', 'green')","('circle', 'circle')","('diagonal', 'vertical')",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",1,1,0,110,110,2
477,"('green', 'green')","('circle', 'circle')","('diagonal', 'diagonal')",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",1,1,1,111,111,3
478,"('green', 'red')","('circle', 'triangle')","('diagonal', 'horizontal')",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",0,0,0,000,0,0
479,"('green', 'red')","('circle', 'triangle')","('diagonal', 'vertical')",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",0,0,0,000,0,0
480,"('green', 'red')","('circle', 'triangle')","('diagonal', 'diagonal')",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",0,0,1,001,1,1
481,"('green', 'red')","('circle', 'square')","('diagonal', 'horizontal')",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",0,0,0,000,0,0
482,"('green', 'red')","('circle', 'square')","('diagonal', 'vertical')",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",0,0,0,000,0,0
483,"('green', 'red')","('circle', 'square')","('diagonal', 'diagonal')",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",0,0,1,001,1,1
484,"('green', 'red')","('circle', 'circle')","('diagonal', 'horizontal')",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",0,1,0,010,10,1
485,"('green', 'red')","('circle', 'circle')","('diagonal', 'vertical')",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",0,1,0,010,10,1
486,"('green', 'red')","('circle', 'circle')","('diagonal', 'diagonal')",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",0,1,1,011,11,2
487,"('red', 'blue')","('triangle', 'triangle')","('horizontal', 'horizontal')",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",1,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'horizontal'}",0,1,1,011,11,2
488,"('red', 'blue')","('triangle', 'triangle')","('horizontal', 'vertical')",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",2,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'vertical'}",0,1,0,010,10,1
489,"('red', 'blue')","('triangle', 'triangle')","('horizontal', 'diagonal')",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",3,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'diagonal'}",0,1,0,010,10,1
490,"('red', 'blue')","('triangle', 'square')","('horizontal', 'horizontal')",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",4,"{'color': 'blue', 'shape': 'square', 'stripes': 'horizontal'}",0,0,1,001,1,1
491,"('red', 'blue')","('triangle', 'square')","('horizontal', 'vertical')",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",5,"{'color': 'blue', 'shape': 'square', 'stripes': 'vertical'}",0,0,0,000,0,0
492,"('red', 'blue')","('triangle', 'square')","('horizontal', 'diagonal')",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",6,"{'color': 'blue', 'shape': 'square', 'stripes': 'diagonal'}",0,0,0,000,0,0
493,"('red', 'blue')","('triangle', 'circle')","('horizontal', 'horizontal')",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",7,"{'color': 'blue', 'shape': 'circle', 'stripes': 'horizontal'}",0,0,1,001,1,1
494,"('red', 'blue')","('triangle', 'circle')","('horizontal', 'vertical')",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",8,"{'color': 'blue', 'shape': 'circle', 'stripes': 'vertical'}",0,0,0,000,0,0
495,"('red', 'blue')","('triangle', 'circle')","('horizontal', 'diagonal')",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",9,"{'color': 'blue', 'shape': 'circle', 'stripes': 'diagonal'}",0,0,0,000,0,0
496,"('red', 'green')","('triangle', 'triangle')","('horizontal', 'horizontal')",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",10,"{'color': 'green', 'shape': 'triangle', 'stripes': 'horizontal'}",0,1,1,011,11,2
497,"('red', 'green')","('triangle', 'triangle')","('horizontal', 'vertical')",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",11,"{'color': 'green', 'shape': 'triangle', 'stripes': 'vertical'}",0,1,0,010,10,1
498,"('red', 'green')","('triangle', 'triangle')","('horizontal', 'diagonal')",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",12,"{'color': 'green', 'shape': 'triangle', 'stripes': 'diagonal'}",0,1,0,010,10,1
499,"('red', 'green')","('triangle', 'square')","('horizontal', 'horizontal')",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",13,"{'color': 'green', 'shape': 'square', 'stripes': 'horizontal'}",0,0,1,001,1,1
500,"('red', 'green')","('triangle', 'square')","('horizontal', 'vertical')",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",0,0,0,000,0,0
501,"('red', 'green')","('triangle', 'square')","('horizontal', 'diagonal')",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",0,0,0,000,0,0
502,"('red', 'green')","('triangle', 'circle')","('horizontal', 'horizontal')",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",0,0,1,001,1,1
503,"('red', 'green')","('triangle', 'circle')","('horizontal', 'vertical')",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",0,0,0,000,0,0
504,"('red', 'green')","('triangle', 'circle')","('horizontal', 'diagonal')",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",0,0,0,000,0,0
505,"('red', 'red')","('triangle', 'triangle')","('horizontal', 'horizontal')",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",1,1,1,111,111,3
506,"('red', 'red')","('triangle', 'triangle')","('horizontal', 'vertical')",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",1,1,0,110,110,2
507,"('red', 'red')","('triangle', 'triangle')","('horizontal', 'diagonal')",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",1,1,0,110,110,2
508,"('red', 'red')","('triangle', 'square')","('horizontal', 'horizontal')",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",1,0,1,101,101,2
509,"('red', 'red')","('triangle', 'square')","('horizontal', 'vertical')",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",1,0,0,100,100,1
510,"('red', 'red')","('triangle', 'square')","('horizontal', 'diagonal')",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",1,0,0,100,100,1
511,"('red', 'red')","('triangle', 'circle')","('horizontal', 'horizontal')",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",1,0,1,101,101,2
512,"('red', 'red')","('triangle', 'circle')","('horizontal', 'vertical')",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",1,0,0,100,100,1
513,"('red', 'red')","('triangle', 'circle')","('horizontal', 'diagonal')",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",1,0,0,100,100,1
514,"('red', 'blue')","('triangle', 'triangle')","('vertical', 'horizontal')",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",1,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'horizontal'}",0,1,0,010,10,1
515,"('red', 'blue')","('triangle', 'triangle')","('vertical', 'vertical')",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",2,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'vertical'}",0,1,1,011,11,2
516,"('red', 'blue')","('triangle', 'triangle')","('vertical', 'diagonal')",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",3,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'diagonal'}",0,1,0,010,10,1
517,"('red', 'blue')","('triangle', 'square')","('vertical', 'horizontal')",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",4,"{'color': 'blue', 'shape': 'square', 'stripes': 'horizontal'}",0,0,0,000,0,0
518,"('red', 'blue')","('triangle', 'square')","('vertical', 'vertical')",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",5,"{'color': 'blue', 'shape': 'square', 'stripes': 'vertical'}",0,0,1,001,1,1
519,"('red', 'blue')","('triangle', 'square')","('vertical', 'diagonal')",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",6,"{'color': 'blue', 'shape': 'square', 'stripes': 'diagonal'}",0,0,0,000,0,0
520,"('red', 'blue')","('triangle', 'circle')","('vertical', 'horizontal')",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",7,"{'color': 'blue', 'shape': 'circle', 'stripes': 'horizontal'}",0,0,0,000,0,0
521,"('red', 'blue')","('triangle', 'circle')","('vertical', 'vertical')",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",8,"{'color': 'blue', 'shape': 'circle', 'stripes': 'vertical'}",0,0,1,001,1,1
522,"('red', 'blue')","('triangle', 'circle')","('vertical', 'diagonal')",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",9,"{'color': 'blue', 'shape': 'circle', 'stripes': 'diagonal'}",0,0,0,000,0,0
523,"('red', 'green')","('triangle', 'triangle')","('vertical', 'horizontal')",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",10,"{'color': 'green', 'shape': 'triangle', 'stripes': 'horizontal'}",0,1,0,010,10,1
524,"('red', 'green')","('triangle', 'triangle')","('vertical', 'vertical')",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",11,"{'color': 'green', 'shape': 'triangle', 'stripes': 'vertical'}",0,1,1,011,11,2
525,"('red', 'green')","('triangle', 'triangle')","('vertical', 'diagonal')",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",12,"{'color': 'green', 'shape': 'triangle', 'stripes': 'diagonal'}",0,1,0,010,10,1
526,"('red', 'green')","('triangle', 'square')","('vertical', 'horizontal')",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",13,"{'color': 'green', 'shape': 'square', 'stripes': 'horizontal'}",0,0,0,000,0,0
527,"('red', 'green')","('triangle', 'square')","('vertical', 'vertical')",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",0,0,1,001,1,1
528,"('red', 'green')","('triangle', 'square')","('vertical', 'diagonal')",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",0,0,0,000,0,0
529,"('red', 'green')","('triangle', 'circle')","('vertical', 'horizontal')",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",0,0,0,000,0,0
530,"('red', 'green')","('triangle', 'circle')","('vertical', 'vertical')",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",0,0,1,001,1,1
531,"('red', 'green')","('triangle', 'circle')","('vertical', 'diagonal')",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",0,0,0,000,0,0
532,"('red', 'red')","('triangle', 'triangle')","('vertical', 'horizontal')",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",1,1,0,110,110,2
533,"('red', 'red')","('triangle', 'triangle')","('vertical', 'vertical')",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",1,1,1,111,111,3
534,"('red', 'red')","('triangle', 'triangle')","('vertical', 'diagonal')",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",1,1,0,110,110,2
535,"('red', 'red')","('triangle', 'square')","('vertical', 'horizontal')",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",1,0,0,100,100,1
536,"('red', 'red')","('triangle', 'square')","('vertical', 'vertical')",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",1,0,1,101,101,2
537,"('red', 'red')","('triangle', 'square')","('vertical', 'diagonal')",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",1,0,0,100,100,1
538,"('red', 'red')","('triangle', 'circle')","('vertical', 'horizontal')",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",1,0,0,100,100,1
539,"('red', 'red')","('triangle', 'circle')","('vertical', 'vertical')",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",1,0,1,101,101,2
540,"('red', 'red')","('triangle', 'circle')","('vertical', 'diagonal')",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",1,0,0,100,100,1
541,"('red', 'blue')","('triangle', 'triangle')","('diagonal', 'horizontal')",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",1,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'horizontal'}",0,1,0,010,10,1
542,"('red', 'blue')","('triangle', 'triangle')","('diagonal', 'vertical')",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",2,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'vertical'}",0,1,0,010,10,1
543,"('red', 'blue')","('triangle', 'triangle')","('diagonal', 'diagonal')",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",3,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'diagonal'}",0,1,1,011,11,2
544,"('red', 'blue')","('triangle', 'square')","('diagonal', 'horizontal')",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",4,"{'color': 'blue', 'shape': 'square', 'stripes': 'horizontal'}",0,0,0,000,0,0
545,"('red', 'blue')","('triangle', 'square')","('diagonal', 'vertical')",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",5,"{'color': 'blue', 'shape': 'square', 'stripes': 'vertical'}",0,0,0,000,0,0
546,"('red', 'blue')","('triangle', 'square')","('diagonal', 'diagonal')",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",6,"{'color': 'blue', 'shape': 'square', 'stripes': 'diagonal'}",0,0,1,001,1,1
547,"('red', 'blue')","('triangle', 'circle')","('diagonal', 'horizontal')",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",7,"{'color': 'blue', 'shape': 'circle', 'stripes': 'horizontal'}",0,0,0,000,0,0
548,"('red', 'blue')","('triangle', 'circle')","('diagonal', 'vertical')",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",8,"{'color': 'blue', 'shape': 'circle', 'stripes': 'vertical'}",0,0,0,000,0,0
549,"('red', 'blue')","('triangle', 'circle')","('diagonal', 'diagonal')",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",9,"{'color': 'blue', 'shape': 'circle', 'stripes': 'diagonal'}",0,0,1,001,1,1
550,"('red', 'green')","('triangle', 'triangle')","('diagonal', 'horizontal')",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",10,"{'color': 'green', 'shape': 'triangle', 'stripes': 'horizontal'}",0,1,0,010,10,1
551,"('red', 'green')","('triangle', 'triangle')","('diagonal', 'vertical')",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",11,"{'color': 'green', 'shape': 'triangle', 'stripes': 'vertical'}",0,1,0,010,10,1
552,"('red', 'green')","('triangle', 'triangle')","('diagonal', 'diagonal')",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",12,"{'color': 'green', 'shape': 'triangle', 'stripes': 'diagonal'}",0,1,1,011,11,2
553,"('red', 'green')","('triangle', 'square')","('diagonal', 'horizontal')",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",13,"{'color': 'green', 'shape': 'square', 'stripes': 'horizontal'}",0,0,0,000,0,0
554,"('red', 'green')","('triangle', 'square')","('diagonal', 'vertical')",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",0,0,0,000,0,0
555,"('red', 'green')","('triangle', 'square')","('diagonal', 'diagonal')",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",0,0,1,001,1,1
556,"('red', 'green')","('triangle', 'circle')","('diagonal', 'horizontal')",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",0,0,0,000,0,0
557,"('red', 'green')","('triangle', 'circle')","('diagonal', 'vertical')",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",0,0,0,000,0,0
558,"('red', 'green')","('triangle', 'circle')","('diagonal', 'diagonal')",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",0,0,1,001,1,1
559,"('red', 'red')","('triangle', 'triangle')","('diagonal', 'horizontal')",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",1,1,0,110,110,2
560,"('red', 'red')","('triangle', 'triangle')","('diagonal', 'vertical')",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",1,1,0,110,110,2
561,"('red', 'red')","('triangle', 'triangle')","('diagonal', 'diagonal')",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",1,1,1,111,111,3
562,"('red', 'red')","('triangle', 'square')","('diagonal', 'horizontal')",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",1,0,0,100,100,1
563,"('red', 'red')","('triangle', 'square')","('diagonal', 'vertical')",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",1,0,0,100,100,1
564,"('red', 'red')","('triangle', 'square')","('diagonal', 'diagonal')",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",1,0,1,101,101,2
565,"('red', 'red')","('triangle', 'circle')","('diagonal', 'horizontal')",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",1,0,0,100,100,1
566,"('red', 'red')","('triangle', 'circle')","('diagonal', 'vertical')",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",1,0,0,100,100,1
567,"('red', 'red')","('triangle', 'circle')","('diagonal', 'diagonal')",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",1,0,1,101,101,2
568,"('red', 'blue')","('square', 'triangle')","('horizontal', 'horizontal')",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",1,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'horizontal'}",0,0,1,001,1,1
569,"('red', 'blue')","('square', 'triangle')","('horizontal', 'vertical')",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",2,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'vertical'}",0,0,0,000,0,0
570,"('red', 'blue')","('square', 'triangle')","('horizontal', 'diagonal')",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",3,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'diagonal'}",0,0,0,000,0,0
571,"('red', 'blue')","('square', 'square')","('horizontal', 'horizontal')",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",4,"{'color': 'blue', 'shape': 'square', 'stripes': 'horizontal'}",0,1,1,011,11,2
572,"('red', 'blue')","('square', 'square')","('horizontal', 'vertical')",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",5,"{'color': 'blue', 'shape': 'square', 'stripes': 'vertical'}",0,1,0,010,10,1
573,"('red', 'blue')","('square', 'square')","('horizontal', 'diagonal')",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",6,"{'color': 'blue', 'shape': 'square', 'stripes': 'diagonal'}",0,1,0,010,10,1
574,"('red', 'blue')","('square', 'circle')","('horizontal', 'horizontal')",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",7,"{'color': 'blue', 'shape': 'circle', 'stripes': 'horizontal'}",0,0,1,001,1,1
575,"('red', 'blue')","('square', 'circle')","('horizontal', 'vertical')",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",8,"{'color': 'blue', 'shape': 'circle', 'stripes': 'vertical'}",0,0,0,000,0,0
576,"('red', 'blue')","('square', 'circle')","('horizontal', 'diagonal')",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",9,"{'color': 'blue', 'shape': 'circle', 'stripes': 'diagonal'}",0,0,0,000,0,0
577,"('red', 'green')","('square', 'triangle')","('horizontal', 'horizontal')",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",10,"{'color': 'green', 'shape': 'triangle', 'stripes': 'horizontal'}",0,0,1,001,1,1
578,"('red', 'green')","('square', 'triangle')","('horizontal', 'vertical')",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",11,"{'color': 'green', 'shape': 'triangle', 'stripes': 'vertical'}",0,0,0,000,0,0
579,"('red', 'green')","('square', 'triangle')","('horizontal', 'diagonal')",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",12,"{'color': 'green', 'shape': 'triangle', 'stripes': 'diagonal'}",0,0,0,000,0,0
580,"('red', 'green')","('square', 'square')","('horizontal', 'horizontal')",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",13,"{'color': 'green', 'shape': 'square', 'stripes': 'horizontal'}",0,1,1,011,11,2
